,26081|ECON|205|Principles of Macroeconomics|18:00|18:50|Dis|TBA|0.0|H
,26330|ECON|205|Principles of Macroeconomics|18:00|19:50|Lec|Jaime Meza|4.0|MW
,26331|ECON|205|Principles of Macroeconomics|18:00|18:50|Dis|TBA|0.0|T
,26332|ECON|205|Principles of Macroeconomics|18:00|18:50|Dis|TBA|0.0|H
,26082|ECON|303|Intermediate Microeconomic Theory|12:00|13:50|Lec|Ergin Bayrak|4.0|MW
,26083|ECON|303|Intermediate Microeconomic Theory|12:00|13:50|Lec|Ladan Masoudie|4.0|TH
,26085|ECON|303|Intermediate Microeconomic Theory|16:00|17:50|Lec|Ergin Bayrak|4.0|TH
,26086|ECON|303|Intermediate Microeconomic Theory|10:00|11:50|Lec|Yilmaz Kocer|4.0|TH
,26328|ECON|303|Intermediate Microeconomic Theory|16:00|17:50|Lec|Yilmaz Kocer|4.0|TH
,26319|ECON|304|Mathematical Microeconomics|14:00|15:50|Lec|Fanny Camara|4.0|MW
,26087|ECON|305|Intermediate Macroeconomic Theory|10:00|11:50|Lec|David Zeke|4.0|MW
,26088|ECON|305|Intermediate Macroeconomic Theory|16:00|17:50|Lec|Ladan Masoudie|4.0|TH
,26089|ECON|305|Intermediate Macroeconomic Theory|16:00|17:50|Lec|Mark Moore|4.0|TH
,26090|ECON|305|Intermediate Macroeconomic Theory|16:00|17:50|Lec|Jamie Meza-Cordero|4.0|MW
,26092|ECON|305|Intermediate Macroeconomic Theory|12:00|13:50|Lec|Robert Dekle|4.0|TH
,26093|ECON|317|Introduction to Statistics for Economists|16:00|17:50|Lec|Manochehr Rashidian|4.0|MW
,26094|ECON|317|Introduction to Statistics for Economists|14:00|15:50|Lec|Manochehr Rashidian|4.0|TH
,26096|ECON|317|Introduction to Statistics for Economists|10:00|11:50|Lec|Lodovico Pizzati|4.0|MW
,26334|ECON|317|Introduction to Statistics for Economists|16:00|17:50|Lec|Lodovico Pizzati|4.0|TH
,26101|ECON|318|Introduction to Econometrics|10:00|11:50|Lec|Cheng Hsiao|4.0|MW
,26102|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|M
,26104|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|W
,26097|ECON|318|Introduction to Econometrics|12:00|13:50|Lec|Ratika Narag|4.0|TH
,26099|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|H
,26299|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|T
,26105|ECON|318|Introduction to Econometrics|16:00|17:50|Lec|Manochehr Rashidian|4.0|TH
,26311|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|W
,26312|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|M
,26103|ECON|318|Introduction to Econometrics|14:00|15:50|Lec|Yu-Wei Hsieh|4.0|MW
,26313|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|T
,26314|ECON|318|Introduction to Econometrics|18:00|18:50|Dis|TBA|0.0|H
,26106|ECON|340|Economics of Less Developed Countries|14:00|15:50|Lec|John Strauss|4.0|TH
,26346|ECON|351|Microeconomics for Business|08:00|09:50|Lec|TBA|4.0|W
,26347|ECON|351|Microeconomics for Business|08:00|09:50|Lec|TBA|4.0|H
,26348|ECON|351|Microeconomics for Business|10:00|11:50|Lec|TBA|4.0|W
,26349|ECON|351|Microeconomics for Business|10:00|11:50|Lec|TBA|4.0|H
,26350|ECON|351|Microeconomics for Business|12:00|13:50|Lec|TBA|4.0|W
,26351|ECON|351|Microeconomics for Business|14:00|15:50|Lec|TBA|4.0|W
,26352|ECON|351|Microeconomics for Business|14:00|15:50|Lec|TBA|4.0|H
,26353|ECON|351|Microeconomics for Business|16:00|17:50|Lec|TBA|4.0|W
,26354|ECON|351|Microeconomics for Business|16:00|17:50|Lec|TBA|4.0|H
,26355|ECON|351|Microeconomics for Business|18:00|19:50|Lec|TBA|4.0|W
,26356|ECON|351|Microeconomics for Business|18:00|19:50|Lec|TBA|4.0|H
,26361|ECON|352|Macroeconomics for Business|08:00|09:50|Lec|TBA|4.0|M
,26362|ECON|352|Macroeconomics for Business|08:00|09:50|Lec|TBA|4.0|T
,26363|ECON|352|Macroeconomics for Business|10:00|11:50|Lec|TBA|4.0|M
,26364|ECON|352|Macroeconomics for Business|10:00|11:50|Lec|TBA|4.0|T
,26365|ECON|352|Macroeconomics for Business|12:00|13:50|Lec|TBA|4.0|T
,26366|ECON|352|Macroeconomics for Business|14:00|15:50|Lec|TBA|4.0|M
,26367|ECON|352|Macroeconomics for Business|14:00|15:50|Lec|TBA|4.0|T
,26368|ECON|352|Macroeconomics for Business|16:00|17:50|Lec|TBA|4.0|M
,26370|ECON|352|Macroeconomics for Business|16:00|17:50|Lec|TBA|4.0|T
,26371|ECON|352|Macroeconomics for Business|18:00|19:50|Lec|TBA|4.0|M
,26372|ECON|352|Macroeconomics for Business|18:00|19:50|Lec|TBA|4.0|T
,26118|ECON|357|Money, Credit, and Banking|14:00|15:50|Lec|Michael Sproul|4.0|MW
,26119|ECON|357|Money, Credit, and Banking|16:00|17:50|Lec|Michael Sproul|4.0|MW
,26120|ECON|360|Public Finance|16:00|17:50|Lec|Juan Saavedra|4.0|MW
,26122|ECON|369|Economics of European Integration|TBA|TBA|Lec|Lodovico Pizzati|4.0|TBA
,26128|ECON|395|Economic Policy Issues|10:00|11:50|Lec|Michael Sproul|4.0|MW
,26131|ECON|405|Neuroeconomics|10:00|11:50|Lec|Giorgio Coricelli|4.0|MW
,26133|ECON|410|Economics of Health and Healthcare|14:00|15:50|Lec|Maria Jose Prados|4.0|MW
,26138|ECON|419|Advanced Econometrics|14:00|15:50|Lec|Juan Saavedra|4.0|TH
,26143|ECON|433|Empirical Economics Research|16:00|17:50|Lec|Hyungsik Roger Moon|4.0|MW
,26144|ECON|434|Economic Analysis of Law|10:00|11:50|Lec|Ed Mc Caffery|4.0|TH
,26148|ECON|450|International Trade|10:00|11:50|Lec|Monica Morlacco|4.0|MW
,37935|ECON|430|The Politics of International Trade|14:00|15:20|Lec|Iva Bozovic|4.0|TH
,26154|ECON|457|Financial Markets|10:00|11:50|Lec|Ladan Masoudie|4.0|TH
,26156|ECON|471|Economics of Labor Markets and Human Capital|12:00|13:50|Lec|Donald Yett|4.0|TH
,26158|ECON|472|Economics of Medical Care|10:00|11:50|Lec|Donald Yett|4.0|TH
,26161|ECON|474|Economic Consulting and Applied Managerial Economics|10:00|11:50|Lec|Jeffrey Dubin|4.0|MW
,26162|ECON|474|Economic Consulting and Applied Managerial Economics|18:00|18:50|Lab|TBA|0.0|W
,26163|ECON|474|Economic Consulting and Applied Managerial Economics|18:00|18:50|Lab|TBA|0.0|H
,26168|ECON|490|Directed Research|TBA|TBA|Lec|TBA|1.0-8.0|TBA
,26170|ECON|495|Honors Thesis|TBA|TBA|Lec|TBA|4.0|TBA
,26174|ECON|500|Microeconomic Analysis and Policy|18:00|19:50|Lec|Ergin Bayrak|4.0|TH
,26176|ECON|501|Macroeconomic Analysis and Policy|14:00|15:50|Lec|Jaime Meza|4.0|MW
,26177|ECON|501|Macroeconomic Analysis and Policy|18:00|19:50|Lec|Ratika Narag|4.0|MW
,26181|ECON|504|Game Theory with Economic and Financial Applications|10:00|11:50|Lec|Jonathan Libgober|4.0|MW
,26183|ECON|506|Field Experiments|10:00|11:50|Lec|Robert Metcalfe|4.0|TH
,26186|ECON|513|Practice of Econometrics|16:00|17:50|Lec|Geert Ridder|4.0|MW
,26189|ECON|521|Open Economy Macroeconomics|12:00|13:50|Lec|Mark Moore|4.0|TH
,26192|ECON|527|Theory of Value: Classical Origins and Neoclassical Critique|09:00|11:50|Lec|John Eatwell|4.0|TH
,26196|ECON|538|Values and Social Analysis|10:00|11:50|Lec|Joshua Aizenman|4.0|MW
,26200|ECON|541|Economic Development|16:00|17:50|Lec|Jeff Nugent|4.0|TH
,26199|ECON|550|Applied Trade Policy|08:00|09:50|Lec|Terrie Walmsley|4.0|TH
,26201|ECON|570|Big Data Econometrics|14:00|17:20|Lec|TBA|4.0|F
,26202|ECON|572|Economics and International Health|10:00|11:50|Lec|Daniel Bennett|4.0|MW
,26203|ECON|580|Antitrust Economics and Competition Policy|14:00|17:20|Lec|Guofu Tan|4.0|T
,26205|ECON|584|Economic Consulting and Applied Econometrics|08:00|09:50|Lec|Jeffrey Dubin|4.0|MW
,26206|ECON|590|Directed Research|TBA|TBA|Lec|TBA|1.0-12.0|TBA
,26207|ECON|590|Directed Research|TBA|TBA|Lec|TBA|2.0|TBA
,26305|ECON|596|Internship for Curricular Practical Training|TBA|TBA|Lec|TBA|1.0|TBA
,26218|ECON|603|Microeconomic Theory II|18:00|19:50|Lec|Michael Magill|4.0|TH
,26222|ECON|605|Macroeconomic Theory II|07:00|08:50|Lec|Pablo Kurlat|4.0|TH
,26184|ECON|609|Econometric Methods|18:00|19:50|Lec|Hyungsik Roger Moon|4.0|MW
,26240|ECON|616|Experimental Economics|13:00|15:50|Lec|Juan Carrillo|4.0|M
,26239|ECON|625|Economic Analysis of Social Networks|14:00|17:20|Lec|Michael Leung|4.0|T
,26248|ECON|641|Empirical Analysis of Economic Development|09:00|12:20|Lec|Vittorio Bassi|4.0|W
,26256|ECON|650|International Trade Theory|14:00|17:20|Lec|Monica Morlacco|4.0|W
,26260|ECON|652|Economics of Financial Markets II|18:00|21:20|Lec|Steven Sapra|4.0|M
,26171|ECON|663|Financial and Monetary Macroeconomics|14:00|17:20|Lec|David Zeke|4.0|T
,26276|ECON|681|Economics of Regulated Industries|14:00|17:20|Lec|Guofu Tan|4.0|W
,26278|ECON|688|Empirical Industrial Organization|14:00|17:20|Lec|Yu-Wei Hsieh|4.0|H
,26280|ECON|690|Seminar in Economic Theory|12:00|13:30|Lec|Afshin Nikzad|2.0|M
,26282|ECON|691|Seminar in Econometrics|15:30|17:00|Lec|Michael Leung|2.0|F
,26284|ECON|692|Seminar in Economic Development|14:00|15:30|Lec|Jeffrey Weaver|2.0|W
,26288|ECON|694|Seminar in Dynamic Economics|09:00|10:30|Lec|Robert Dekle&David Zeke|2.0|H
,26291|ECON|696|Empirical Microeconomics Seminar|14:00|15:20|Lec|Juan Saavedra|2.0|M
,26270|ECON|700|Research on Frontier Economics|16:00|17:30|Lec|Jonathan Libgober|2.0|M
,26292|ECON|700|Research on Frontier Economics|14:00|15:30|Lec|Jeffrey Weaver|2.0|H
,26293|ECON|700|Research on Frontier Economics|14:00|15:30|Lec|Fanny Camara|2.0|H
,26295|ECON|700|Research on Frontier Economics|13:00|14:30|Lec|Geert Ridder|2.0|F
,26297|ECON|700|Research on Frontier Economics|12:00|13:30|Lec|Robert Dekle&David Zeke|2.0|W
,26294|ECON|715|Advanced Topics in Econometrics|09:00|12:20|Lec|Hashem Pesaran|4.0|M
,26298|ECON|794A|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,26300|ECON|794B|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,26302|ECON|794C|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,26304|ECON|794D|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,26306|ECON|794Z|Doctoral Dissertation|TBA|TBA|Lec|TBA|0.0|TBA
,32600|ENGL|105|Creative Writing for Non-Majors|14:00|16:20|Lec|M G Lord|4.0|M
,32601|ENGL|105|Creative Writing for Non-Majors|14:00|16:20|Lec|TBA|4.0|T
,32602|ENGL|105|Creative Writing for Non-Majors|14:00|16:20|Lec|TBA|4.0|W
,32603|ENGL|105|Creative Writing for Non-Majors|14:00|16:20|Lec|TBA|4.0|H
,32604|ENGL|105|Creative Writing for Non-Majors|14:00|16:20|Lec|TBA|4.0|F
,32613|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|10:00|11:50|Lec|Thomas Gustafson|4.0|MW
,32614|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|12:00|12:50|Dis|TBA|0.0|M
,32615|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|13:00|13:50|Dis|TBA|0.0|M
,32616|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|12:00|12:50|Dis|TBA|0.0|T
,32617|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|13:00|13:50|Dis|TBA|0.0|T
,32618|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|12:00|12:50|Dis|TBA|0.0|W
,32619|ENGL|174|Reading the Heart: Emotional Intelligence and the Humanities|13:00|13:50|Dis|TBA|0.0|W
,32627|ENGL|230|Shakespeare and His Times|10:00|11:50|Lec|Heather James|4.0|MW
,32628|ENGL|230|Shakespeare and His Times|12:00|12:50|Dis|Amanda Ruud|0.0|M
,32629|ENGL|230|Shakespeare and His Times|13:00|13:50|Dis|Amanda Ruud|0.0|M
,32630|ENGL|230|Shakespeare and His Times|12:00|12:50|Dis|Amanda Ruud|0.0|W
,32631|ENGL|230|Shakespeare and His Times|13:00|13:50|Dis|Amanda Ruud|0.0|W
,10372|ENGL|250|The African Diaspora|12:30|13:50|Lec|Oneka LaBennett|4.0|TH
,10376|ENGL|250|The African Diaspora|12:00|12:50|Dis|TBA|0.0|W
,10377|ENGL|250|The African Diaspora|12:00|12:50|Dis|TBA|0.0|M
,10378|ENGL|250|The African Diaspora|13:00|13:50|Dis|TBA|0.0|M
,10380|ENGL|250|The African Diaspora|13:00|13:50|Dis|TBA|0.0|W
,32635|ENGL|261|English Literature to 1800|09:30|10:50|Lec|David Rollo|4.0|TH
,32636|ENGL|261|English Literature to 1800|11:00|12:20|Lec|Thea Tomaini|4.0|TH
,32637|ENGL|261|English Literature to 1800|14:00|15:20|Lec|David Rollo|4.0|TH
,32640|ENGL|262|English Literature since 1800|09:30|10:50|Lec|Rick Berg|4.0|TH
,32641|ENGL|262|English Literature since 1800|11:00|11:50|Lec|Ben Levine|4.0|MWF
,32642|ENGL|262|English Literature since 1800|11:00|12:20|Lec|Beatrice Sanford Russell|4.0|TH
,32645|ENGL|263|American Literature|11:00|12:20|Lec|William Handley|4.0|TH
,32646|ENGL|263|American Literature|11:00|11:50|Lec|Anthony Kemp|4.0|MWF
,32647|ENGL|263|American Literature|12:00|12:50|Lec|Kerry Ingram|4.0|MWF
,32650|ENGL|270|Studying Narrative|12:30|13:50|Lec|Beatrice Sanford Russell|4.0|TH
,32652|ENGL|280|Introduction to Narrative Medicine|09:30|10:50|Lec|Erika Wright|4.0|TH
,10399|ENGL|285|African American Popular Culture|12:00|13:50|Lec|Lanita Jacobs|4.0|MW
,10400|ENGL|285|African American Popular Culture|16:00|16:50|Dis|TBA|0.0|W
,10401|ENGL|285|African American Popular Culture|15:00|15:50|Dis|TBA|0.0|W
,32656|ENGL|297|Introduction to the Genre of Nonfiction|15:30|16:50|Lec|Christopher Freeman|4.0|TH
,32657|ENGL|297|Introduction to the Genre of Nonfiction|13:00|13:50|Dis|TBA|0.0|T
,32658|ENGL|297|Introduction to the Genre of Nonfiction|14:00|14:50|Dis|TBA|0.0|T
,32659|ENGL|297|Introduction to the Genre of Nonfiction|13:00|13:50|Dis|TBA|0.0|H
,32660|ENGL|297|Introduction to the Genre of Nonfiction|14:00|14:50|Dis|TBA|0.0|H
,32661|ENGL|297|Introduction to the Genre of Nonfiction|11:00|11:50|Dis|TBA|0.0|F
,32662|ENGL|297|Introduction to the Genre of Nonfiction|12:00|12:50|Dis|TBA|0.0|F
,32670|ENGL|299|Introduction to the Genre of Poetry|12:30|13:50|Lec|Christopher Freeman|4.0|TH
,32671|ENGL|299|Introduction to the Genre of Poetry|14:00|14:50|Dis|TBA|0.0|T
,32672|ENGL|299|Introduction to the Genre of Poetry|15:00|15:50|Dis|TBA|0.0|T
,32673|ENGL|299|Introduction to the Genre of Poetry|10:00|10:50|Dis|TBA|0.0|W
,32674|ENGL|299|Introduction to the Genre of Poetry|11:00|11:50|Dis|TBA|0.0|W
,32675|ENGL|299|Introduction to the Genre of Poetry|14:00|14:50|Dis|TBA|0.0|H
,32676|ENGL|299|Introduction to the Genre of Poetry|15:00|15:50|Dis|TBA|0.0|H
,32680|ENGL|302|Writing Narrative|14:00|16:20|Lec|Kerry Ingram|4.0|F
,32681|ENGL|302|Writing Narrative|16:30|18:50|Lec|Ellen Wayland-Smith|4.0|M
,32684|ENGL|303|Introduction to Fiction Writing|14:00|16:20|Lec|Aimee Bender|4.0|T
,32685|ENGL|303|Introduction to Fiction Writing|14:00|16:20|Lec|Susan Segal|4.0|W
,32686|ENGL|303|Introduction to Fiction Writing|14:00|16:20|Lec|Danzy Senna|4.0|M
,32688|ENGL|304|Introduction to Poetry Writing|14:00|16:20|Lec|Molly Bendall|4.0|W
,32689|ENGL|304|Introduction to Poetry Writing|16:30|18:50|Lec|Anna Journey|4.0|H
,32692|ENGL|305|Introduction to Nonfiction Writing|14:00|16:20|Lec|Geoff Dyer|4.0|M
,32697|ENGL|310|Editing for Writers|16:30|18:50|Lec|Susan Segal|4.0|T
,32701|ENGL|341|Women in English Literature before 1800|11:00|12:20|Lec|David Rollo|4.0|TH
,32702|ENGL|343|Images of Women in Contemporary Culture|13:00|13:50|Lec|Sarah Kessler|4.0|MWF
,32704|ENGL|344|Sexual/Textual Diversity|10:00|10:50|Lec|Corrine Collins|4.0|MWF
,32705|ENGL|350|Literature of California|12:30|13:50|Lec|David Ulin|4.0|TH
,32706|ENGL|351|Periods and Genres in American Literature|11:00|11:50|Lec|Molly Bendall|4.0|MWF
,32707|ENGL|352|Bookpacking|16:30|18:50|Lec|Andrew Chater|4.0|W
,32708|ENGL|352|Bookpacking|TBA|TBA|Lec|Andrew Chater|4.0|TBA
,32709|ENGL|355|Anglo-American Law and Literature: Conceptions of Tyranny|12:30|13:50|Lec|Rebecca Lemon|4.0|TH
,32711|ENGL|361|Contemporary Prose|16:30|17:50|Lec|Susan Segal|4.0|MW
,32712|ENGL|362|Contemporary Poetry|14:00|15:20|Lec|Anna Journey|4.0|TH
,32714|ENGL|364|The Modern Novel|13:00|13:50|Lec|Anthony Kemp|4.0|MWF
,32715|ENGL|371|Literary Genres and Film|16:30|17:50|Lec|Brighde Mullins|4.0|MW
,32716|ENGL|371|Literary Genres and Film|16:30|17:50|Lec|Rick Berg|4.0|MW
,32719|ENGL|374|Literature, Nationality and Otherness|13:00|13:50|Lec|Corrine Collins|4.0|MWF
,32723|ENGL|381|Narrative Forms in Literature and Film|16:30|18:50|Lec|Zakiyyah Iman Jackson|4.0|T
,32725|ENGL|392|Visual and Popular Culture|16:30|18:50|Lec|Sarah Kessler|4.0|MW
,32727|ENGL|403|Nonfiction Writing|14:00|16:20|Lec|David Treuer|4.0|W
,32729|ENGL|405|Fiction Writing|14:00|16:20|Lec|Percival Everett|4.0|T
,32731|ENGL|406|Poetry Writing|14:00|16:20|Lec|David St. John|4.0|T
,32733|ENGL|406|Poetry Writing|14:00|16:20|Lec|Molly Bendall|4.0|M
,32734|ENGL|408|Advanced Poetry Writing|16:30|18:50|Lec|Susan Mccabe|4.0|T
,32737|ENGL|422|English Literature of the 17th Century|11:00|12:20|Lec|Lawrence Green|4.0|TH
,32739|ENGL|424|English Literature of the Romantic Age (1800-1832)|10:00|10:50|Lec|Margaret Russett|4.0|MWF
,32742|ENGL|430|Shakespeare|12:30|13:50|Lec|Bruce Smith|4.0|TH
,32745|ENGL|442|American Literature, 1920 to the Present|12:30|13:50|Lec|David Roman|4.0|TH
,32749|ENGL|447|African-American Narrative|12:00|12:50|Lec|Melissa Daniels-Rauterkus|4.0|MWF
,10437|ENGL|448|Chicano and Latino Literature|14:00|15:20|Lec|Elda Maria Roman|4.0|TH
,10438|ENGL|449|Asian American Literature|14:00|16:50|Lec|Adrian De Leon|4.0|W
,32753|ENGL|461|English Drama to 1800|15:30|16:50|Lec|Thea Tomaini|4.0|TH
,32756|ENGL|466|The 19th Century English Novel|12:00|13:20|Lec|Hilary Schor|4.0|MW
,32758|ENGL|490|Directed Research|TBA|TBA|Lec|Lawrence Green|2.0-8.0|TBA
,32759|ENGL|491|Senior Seminar in Literary Studies|16:30|18:50|Lec|William Handley|4.0|H
,32760|ENGL|491|Senior Seminar in Literary Studies|14:00|16:20|Lec|Joseph Boone|4.0|M
,32762|ENGL|491|Senior Seminar in Literary Studies|14:00|16:20|Lec|Rick Berg|4.0|W
,32763|ENGL|492|Narrative Studies Capstone Seminar|14:00|16:20|Lec|Sara Sligar|4.0|M
,32764|ENGL|492|Narrative Studies Capstone Seminar|14:00|16:20|Lec|Beatrice Sanford Russell|4.0|F
,32765|ENGL|492|Narrative Studies Capstone Seminar|16:30|18:50|Lec|Sara Sligar|4.0|T
,32766|ENGL|492|Narrative Studies Capstone Seminar|17:00|19:20|Lec|Christopher Freeman|4.0|H
,32767|ENGL|495|Senior Honors Seminar|16:30|18:50|Lec|Mark Irwin|4.0|T
,32768|ENGL|496|Senior Honors Thesis|14:00|16:20|Lec|Lawrence Green|4.0|H
,32703|ENGL|499|Special Topics|16:30|18:10|Lec|Brighde Mullins|2.0|H
,32769|ENGL|499|Special Topics|12:00|12:50|Lec|Ashley Cohen|4.0|MWF
,32755|ENGL|520|Renaissance English Literatures and Cultures|14:00|16:20|Lec|Heather James|4.0|M
,63219|ENGL|501|Poetry and Prose into Drama|17:00|19:50|Lec|Paula Cizmar|4.0|W
,32789|ENGL|580|19th Century American Literatures and Cultures|17:00|19:20|Lec|John Rowe|4.0|H
,32790|ENGL|590|Directed Research|TBA|TBA|Lec|Margaret Russett|1.0-12.0|TBA
,32793|ENGL|593|Practicum in Teaching English and Narrative Studies|17:00|18:20|Lec|Christopher Freeman|2.0|T
,32796|ENGL|596|Internship for Curricular Practical Training|TBA|TBA|Lec|Margaret Russett|1.0|TBA
,32802|ENGL|602|Writers in the World: Text and Context|16:30|18:50|Lec|Dana Johnson|4.0|F
,32807|ENGL|607|Digital Publishing and Literary Writing for New Media|18:00|20:20|Lec|Aaron Winslow|4.0|M
,32808|ENGL|608|Publishing on Both Sides of the Transom|16:30|18:50|Lec|David Ulin|4.0|W
,32809|ENGL|609B|Internship in Editing and Publishing: Eloquence and Ethics|15:00|16:20|Lec|David Ulin&Aaron Winslow|2.0|W
,32820|ENGL|620|Literature and Interdisciplinary Studies|14:00|16:20|Lec|Mark Irwin&Enrique Martinez Celaya|4.0|T
,32857|ENGL|630|Studies in Gender|14:00|16:20|Lec|TBA|4.0|W
,32814|ENGL|640|Individual Writers|16:30|18:50|Lec|Dana Johnson|4.0|M
,32860|ENGL|660|Studies in Genre|16:30|18:50|Lec|Hilary Schor|4.0|T
,32873|ENGL|693|Graduate Nonfiction Form and Theory|16:30|18:50|Lec|Geoff Dyer|4.0|M
,32875|ENGL|695|Graduate Fiction Form and Theory|14:00|16:20|Lec|Percival Everett|4.0|H
,32878|ENGL|698|Graduate Poetry Form and Theory|16:30|18:50|Lec|Susan Mccabe|4.0|H
,32890|ENGL|700|Theories and Practices of Professional Development I|08:00|08:50|Lec|Joseph Boone|2.0|MWF
,32891|ENGL|701|Theories and Practices of Professional Development II|08:00|08:50|Lec|Elda Maria Roman|2.0|TH
,32794|ENGL|790|Research|TBA|TBA|Lec|Margaret Russett|1.0-12.0|TBA
,32895|ENGL|794A|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,32896|ENGL|794B|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,32897|ENGL|794C|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,32898|ENGL|794D|Doctoral Dissertation|TBA|TBA|Lec|TBA|2.0|TBA
,32899|ENGL|794Z|Doctoral Dissertation|TBA|TBA|Lec|TBA|0.0|TBA
,33000|ENST|100|Introduction to Environmental Studies|08:00|09:20|Lec|Victoria Petryshyn|4.0|TH
,33001|ENST|100|Introduction to Environmental Studies|14:00|15:20|Lec|Julie Hopper|4.0|MW
,33002|ENST|100|Introduction to Environmental Studies|08:30|09:50|Lec|Monalisa Chatterjee|4.0|MW
,33003|ENST|100|Introduction to Environmental Studies|09:30|10:50|Lec|Victoria Campbell-Arvai|4.0|TH
,33006|ENST|150|Environmental Issues in Society|11:00|12:20|Lec|Douglas Becker|4.0|TH
,33007|ENST|150|Environmental Issues in Society|16:00|16:50|Dis|TBA|0.0|W
,33008|ENST|150|Environmental Issues in Society|17:00|17:50|Dis|TBA|0.0|W
,33009|ENST|150|Environmental Issues in Society|16:00|16:50|Dis|TBA|0.0|T
,33010|ENST|150|Environmental Issues in Society|17:00|17:50|Dis|TBA|0.0|T
,33017|ENST|310|Sustainable Fisheries Management|11:00|12:20|Lec|David Ginsburg|4.0|TH
,33020|ENST|320A|Water and Soil Sustainability: Energy and Air Sustainability|14:00|15:20|Lec|Scott Applebaum|4.0|TH
,33022|ENST|320B|Water and Soil Sustainability: Energy and Air Sustainability|14:00|15:20|Lec|Victoria Petryshyn|4.0|TH
,33023|ENST|320B|Water and Soil Sustainability: Energy and Air Sustainability|10:00|10:50|Lec|Audra Bardsley|4.0|MWF
,37813|ENST|323|Politics of Global Environment|11:00|12:20|Lec|Shannon Gibson|4.0|TH
,33025|ENST|335|Science, Health and the Environment|14:00|15:20|Lec|Jill Sohm|4.0|MW
,51987|ENST|347|Environmental Law|11:00|13:50|Lec|Darry Sragow|4.0|W
,33030|ENST|370|Marine and Coastal Environmental Policy|12:30|13:50|Lec|James Fawcett|4.0|TH
,33032|ENST|387|Economics for Natural Resources and the Environment|11:00|11:50|Lec|Monalisa Chatterjee|4.0|MWF
,52040|ENST|395|Directed Governmental and Political Leadership Internship|TBA|TBA|Lec|Arthur Auerbach|2.0-8.0|TBA
,52045|ENST|395|Directed Governmental and Political Leadership Internship|TBA|TBA|Lec|Arthur Auerbach|2.0-8.0|TBA
,24973|ENST|412|Oceans, Climate, and the Environment|10:00|11:25|Lec|William Berelson|4.0|MW
,33056|ENST|490|Directed Research|TBA|TBA|Lec|Jill Sohm|1.0-8.0|TBA
,33060|ENST|492|Directed Environmental Policy and Science Internship|15:30|18:20|Lec|Yael Wolinsky-Nahmias|2.0|M
,33061|ENST|492|Directed Environmental Policy and Science Internship|15:30|18:20|Lec|Yael Wolinsky-Nahmias|4.0|M
,33062|ENST|495|Senior Seminar in Environmental Studies|08:00|17:50|Lec|Jill Sohm|4.0|F
,33063|ENST|495|Senior Seminar in Environmental Studies|08:00|17:50|Lec|Scott Applebaum|4.0|F
,33083|ENST|530|Environmental Risk Analysis|15:30|18:20|Lec|Monalisa Chatterjee|4.0|W
,33090|ENST|590|Directed Research|TBA|TBA|Lec|Monalisa Chatterjee|1.0-12.0|TBA
,34212|FREN|012|French 120 Language Practicum|TBA|TBA|Lec|Julia Chamberlin|1.0|TBA
,34228|FREN|015|French 150 Language Practicum|TBA|TBA|Lec|Julia Chamberlin|1.0|TBA
,34202|FREN|120|French I|10:00|10:50|Lec|Richard Mc Laughlin|4.0|MTWH
,34204|FREN|120|French I|11:00|11:50|Lec|Julia Chamberlin|4.0|MTWH
,34206|FREN|120|French I|13:00|13:50|Lec|Julia Chamberlin|4.0|MTWH
,34210|FREN|120|French I|14:00|15:50|Lec|Kristen Besinque|4.0|TH
,34214|FREN|150|French II|08:00|09:50|Lec|Jesus Garcia|4.0|MW
,34216|FREN|150|French II|10:00|10:50|Lec|Guilan Siassi|4.0|TWHF
,34218|FREN|150|French II|11:00|11:50|Lec|Guilan Siassi|4.0|TWHF
,34219|FREN|150|French II|12:00|12:50|Lec|Guilan Siassi|4.0|TWHF
,34220|FREN|150|French II|13:00|13:50|Lec|Nathalie Burle|4.0|TWHF
,34222|FREN|150|French II|14:00|14:50|Lec|Nathalie Burle|4.0|TWHF
